,0,1,2,3,4,5,6,7,8,9,10
544,287.07217,287.35693,285.039,286.1604,,286.6073,,287.5851,286.03586,287.52066,286.8451
545,287.0862,287.40158,285.02832,286.2672,,286.65396,,287.63727,285.82672,287.79785,286.9037
546,287.04343,287.40906,284.9684,286.26346,,286.6191,,287.8098,285.95074,287.56256,286.78033
547,286.9688,287.40366,285.1066,286.11084,,286.6763,,287.85858,285.95346,287.27148,286.85953
548,287.01797,287.31082,284.98492,286.12698,,286.7287,,287.8193,285.8902,287.22,286.90213
549,287.0166,287.30295,285.09787,286.06033,,286.59796,,287.83466,285.8942,287.26987,286.9374
550,286.8817,287.38654,285.30878,286.12048,,286.4546,,287.80615,286.08618,287.28842,286.7514
551,286.9399,287.45486,285.17865,286.04868,,286.46478,,288.0023,286.17792,287.25027,286.78723
552,286.97366,287.38757,285.22852,286.05597,,286.5011,,287.99292,286.02344,287.31342,286.83136
553,286.96268,287.27808,285.22324,286.0825,,286.6705,,287.81317,286.05878,287.22534,287.03256
554,286.97144,287.3145,285.22897,286.15195,,286.81586,,287.69244,286.07343,287.37582,287.0674
555,286.86868,287.35287,285.3151,286.26398,,286.71854,,287.814,285.99063,287.6346,286.9196
556,286.8601,287.23734,285.30728,286.13623,,286.64053,,287.85538,286.26227,287.48547,286.94412
557,286.8552,287.3399,285.20294,286.22156,,286.5324,,287.56403,286.28818,287.22574,286.9109
558,286.91376,287.31247,285.1566,286.2279,,286.58932,,287.35764,286.07462,287.43854,286.88068
559,286.935,287.3352,285.16837,286.11432,,286.5641,,287.52356,286.25842,287.67053,286.96576
560,287.03162,287.4254,285.1775,286.1532,,286.65567,,287.58954,286.06717,287.48685,286.8458
561,287.04333,287.44818,285.1913,286.07874,,286.62286,,287.52985,285.96927,287.3236,286.8835
562,286.88635,287.33453,285.08905,286.20584,,286.6152,,287.60272,285.95447,287.41278,286.78143
563,286.9513,287.3717,285.24973,286.1554,,286.65366,,287.44064,286.0635,287.48145,286.82114
564,286.88757,287.444,285.15012,286.02222,,286.6103,,287.5188,286.16553,287.5079,286.7993
565,286.89493,287.4844,285.154,286.06815,,286.62457,,287.66376,286.19217,287.52426,286.77225
566,286.8805,287.43393,285.09814,286.1307,,286.57004,,287.72815,285.97153,287.37094,286.7392
567,286.95267,287.47885,285.27493,286.05438,,286.53543,,287.57983,286.13766,287.32486,286.94366
568,286.786,287.41284,285.17545,286.08875,,286.6392,,287.3955,286.22818,287.59717,286.90958
569,286.86047,287.43024,285.2005,286.01636,,286.65152,,287.69754,286.14032,287.69366,286.83978
570,286.94897,287.3987,285.1666,286.19156,,286.62878,,287.63235,286.13965,287.73694,286.87344
571,286.90305,287.36218,285.23862,286.1669,,286.53564,,287.4611,286.0911,287.33838,286.8549
572,286.9561,287.41412,285.25192,286.16028,,286.4362,,287.5104,286.02222,287.10828,286.7864
573,286.93756,287.4685,285.14813,286.12726,,286.44876,,287.4557,286.1239,287.37216,286.7899
574,286.90677,287.4932,285.19568,286.2003,,286.6113,,287.26523,286.0055,287.68658,286.84692
575,286.97626,287.50885,285.1036,286.0964,,286.73105,,287.49884,286.08258,287.8756,286.7871
576,286.98718,287.38043,285.3083,286.03024,,286.63876,,287.55145,285.8757,287.72958,286.87985
577,286.94235,287.51773,285.30527,286.16373,,286.53906,,287.71228,286.1239,287.41873,286.8703
578,286.7844,287.41776,285.2262,286.208,,286.48395,,287.83636,286.18903,287.37463,286.95462
579,286.86435,287.2926,285.2679,286.08942,,286.39444,,287.65598,286.10828,287.50394,287.08487
580,286.88855,287.48572,285.21295,286.05148,,286.4785,,287.36557,286.17896,287.36206,287.18637
581,286.8602,287.5062,285.15536,286.11264,,286.6042,,287.32907,286.2238,287.1731,286.9113
582,286.90262,287.49142,285.1879,286.24158,,286.69223,,287.3284,285.95923,287.23074,286.81003
583,287.19238,287.47256,285.22028,286.27783,,286.58105,,287.2773,286.1875,287.31363,286.78052
584,287.0228,287.54318,285.38095,286.19882,,286.50522,,287.4629,286.28076,287.30298,286.8544
585,286.80978,287.56372,285.19904,286.18777,,286.64725,,287.5725,286.26038,287.19098,286.89896
586,286.7668,287.44043,285.11273,286.14044,,286.71494,,287.80917,286.34485,287.374,286.86667
587,286.90292,287.3228,285.08154,286.0699,,286.70972,,287.75705,286.15347,287.1924,286.95264
588,286.8889,287.40424,285.14578,286.1254,,286.6531,,287.70352,286.24725,287.22128,286.9965
589,286.7912,287.49683,285.07935,286.02386,,286.704,,287.95352,286.0871,287.44794,286.8844
590,286.9099,287.51205,285.23956,286.09418,,286.68625,,287.93802,286.14926,287.44592,286.90176
591,286.91403,287.4486,285.24033,286.12524,,286.59564,,287.86615,286.027,287.38605,286.9257
592,286.71783,287.49805,285.27426,285.95312,,286.45886,,287.9066,286.08368,287.3419,286.8181
593,286.97116,287.57904,285.37527,286.06494,,286.55576,,287.8373,286.09988,287.37,286.93027
594,287.11694,287.4342,285.24295,286.1163,,286.59003,,287.76404,286.09848,287.42188,287.0683
595,287.08002,287.45065,285.28525,286.1046,,286.66577,,288.0912,286.0864,287.49536,287.0341
596,286.97733,287.60565,285.35434,286.13956,,286.74408,,288.22037,286.15305,287.60782,286.8637
597,287.0239,287.47644,285.29407,286.0967,,286.79236,,287.99554,286.21866,287.66034,286.78873
598,287.05338,287.4001,285.18488,285.9631,,286.5993,,287.80185,286.1256,287.4069,286.85272
599,286.93256,287.47174,285.1606,285.86816,,286.63705,,287.7944,286.2022,287.22754,287.03253
600,286.88202,287.34064,285.06308,285.96396,,286.74286,,287.56357,286.1478,287.19717,287.09964
601,286.93494,287.40308,285.0667,286.10342,,286.9771,,287.53882,286.14615,287.45102,286.88837
602,286.81586,287.42935,285.2605,286.0658,,286.63647,,287.85583,286.19363,287.635,286.95508
603,286.85434,287.48468,285.33636,286.02872,,286.3797,,287.6483,286.19626,287.51892,286.73126
604,287.02057,287.4136,285.41528,286.03967,,286.46213,,287.4604,286.17645,287.29465,286.77002
605,287.1603,287.42722,285.25745,286.03738,,286.68314,,287.5145,286.20703,287.155,286.91617
606,287.20154,287.38437,285.13806,285.97592,,286.85455,,287.4275,286.24075,287.10806,287.0787
607,286.96387,287.40363,285.14453,285.9721,,286.89053,,287.5977,286.21832,287.0946,287.1838
608,286.87784,287.41162,285.04053,285.99838,,286.52527,,287.51642,286.23227,287.24216,286.97385
609,286.81528,287.3848,284.99466,286.20667,,286.5426,,287.64484,286.17105,287.4413,286.59598
610,286.7381,287.37137,285.0615,286.20715,,286.60675,,287.82452,286.1451,287.70126,286.87778
611,286.7777,287.37048,285.0798,286.12814,,286.53113,,287.68304,285.9364,287.68213,286.95828
612,286.74823,287.3566,285.1095,285.98325,,286.54553,,287.6513,286.08038,287.6218,286.8901
613,286.8788,287.40854,285.15326,286.0194,,286.6832,,287.7385,286.0195,287.58173,286.67096
614,286.97708,287.3874,285.19977,286.1263,,286.73416,,287.74365,286.16995,287.29715,286.76477
615,287.05957,287.41873,285.24692,285.977,,286.76346,,287.5128,285.92673,287.3627,286.88306
616,286.74698,287.46317,285.07898,286.09805,,286.69592,,287.40546,285.9701,287.37994,286.80862
617,286.86057,287.43658,285.08963,286.1445,,286.48343,,287.49393,286.12637,287.35,286.84976
618,287.0458,287.41586,285.30197,286.10278,,286.45862,,287.686,286.02966,287.57797,286.70392
619,286.85443,287.45935,285.33917,286.0086,,286.72678,,288.06897,286.20685,288.01517,286.84818
620,286.84515,287.3719,285.2998,285.91553,,286.93018,,287.72238,286.1266,287.93985,286.90454
621,286.8658,287.401,285.15985,285.99194,,286.6255,,287.68027,286.2566,287.55392,287.00934
622,287.0209,287.44778,285.11478,286.26758,,286.38452,,287.5724,286.14673,287.4523,286.92215
623,287.06964,287.40543,285.11417,286.18784,,286.56085,,287.4582,286.06863,287.4235,286.6828
624,286.9001,287.43787,285.25177,286.0392,,286.7611,,287.72083,286.14423,287.3961,286.55106
625,286.81223,287.47006,285.3285,286.0641,,286.8513,,287.70328,286.04172,287.12753,286.62903
626,286.68524,287.44843,285.2501,286.26038,,286.6246,,287.79205,285.98386,287.25696,286.6717
627,286.77066,287.2826,285.07944,285.9662,,286.69592,,287.60306,286.02914,287.56555,286.70755
628,286.8791,287.17566,285.1133,286.1776,,286.67172,,287.69763,285.79926,287.79666,286.96832
629,286.9474,287.26727,285.2856,286.1391,,286.86087,,287.94595,285.949,287.82855,287.00235
630,286.9569,287.39343,285.28513,286.055,,286.83243,,287.97,286.18723,287.6618,286.62372
631,286.941,287.39374,285.2031,286.10263,,286.73392,,287.56433,286.0922,287.666,286.6492
632,286.8617,287.43335,285.14084,286.1177,,286.62674,,287.61475,285.97733,287.53403,286.7123
633,287.02295,287.38522,285.22964,286.12216,,286.483,,287.641,285.98953,287.54367,286.97458
634,287.03873,287.33893,285.2476,286.19565,,286.49194,,287.68433,286.03488,287.78043,287.1
635,287.07465,287.3994,285.2062,286.1077,,286.6688,,287.6592,285.88217,287.49652,287.14435
636,286.82733,287.4048,285.08478,286.04837,,286.57678,,287.4211,285.93564,287.15802,287.13095
637,286.93216,287.42197,285.0617,286.22214,,286.50406,,287.62225,285.93887,287.26193,286.92517
638,286.99435,287.4274,285.0146,286.1749,,286.5708,,287.0108,286.08795,287.44348,286.70554
639,287.05978,287.39914,285.00943,286.19318,,286.72403,,287.11752,286.155,287.39026,286.821
640,286.98776,287.47314,285.2187,286.16772,,286.79147,,287.18033,286.23016,287.26794,286.98514
641,287.1072,287.43796,285.15814,286.1967,,286.52145,,287.53732,286.04453,287.35794,287.20016
642,286.946,287.4917,285.1532,286.19885,,286.42142,,287.81256,286.2081,287.47604,287.09277
643,286.93674,287.37677,285.15955,285.96936,,286.7329,,287.69232,286.0255,287.68796,286.90344
644,286.96872,287.51886,285.2141,285.94617,,286.72287,,287.5621,285.94382,287.48105,286.98035
645,286.94006,287.55103,285.24008,285.92023,,286.51556,,287.53528,286.11752,287.3968,287.08453
646,286.90076,287.3898,285.19196,286.11087,,286.49603,,287.60538,286.02518,287.54108,286.91
647,286.95236,287.37378,285.11346,286.0468,,286.5647,,287.5843,285.97757,287.31607,286.86407
648,287.20462,287.52817,285.0639,286.03818,,286.6447,,287.65604,286.0853,287.18326,286.8045
649,287.08026,287.47058,285.08817,285.93906,,286.5645,,287.65933,286.2615,287.08148,286.7967
650,286.9095,287.49042,285.14444,285.96683,,286.42395,,287.88025,286.02985,287.2911,286.86893
651,286.84528,287.52078,285.35928,286.03827,,286.4697,,287.82834,285.97812,287.4653,286.9651
652,286.9163,287.54834,285.36664,286.0083,,286.4564,,287.68857,286.14728,287.54465,286.82712
653,286.99216,287.54565,285.1997,286.07556,,286.49194,,287.8221,286.31445,287.51218,286.85315
654,286.8383,287.55707,285.0899,286.03848,,286.82153,,287.91467,286.17133,287.41214,286.91614
655,286.78986,287.5381,285.19165,286.03906,,286.8487,,287.68845,286.20117,287.59512,286.69775
656,286.8095,287.49133,285.19037,286.10306,,286.68457,,288.04913,286.08167,287.7764,286.7497
657,286.8453,287.50665,285.27545,286.2067,,286.81143,,288.02856,286.06848,287.79343,286.75098
658,287.00323,287.4472,285.06656,286.06808,,286.80566,,288.11743,286.14792,287.66806,286.8718
659,286.886,287.48666,284.91196,286.08154,,286.56882,,288.05487,286.03397,287.60602,287.10623
660,286.96353,287.41168,285.14383,286.08905,,286.48206,,287.91553,286.01675,287.71036,286.9463
661,286.98074,287.5566,285.23755,286.19476,,286.6392,,287.73682,285.99127,287.7208,286.6329
662,286.96664,287.5225,285.20956,286.1801,,286.69446,,287.9789,286.2033,287.45392,286.66644
663,286.88937,287.50842,284.95624,286.2385,,286.44974,,287.75464,285.98132,287.45657,286.77185
664,286.92218,287.52362,285.03607,285.8987,,286.40622,,287.82944,286.08093,287.62448,286.65448
665,286.9042,287.38528,285.06055,285.93503,,286.58322,,287.57935,286.10394,287.739,286.91174
666,286.85852,287.50235,285.10666,285.91232,,286.72134,,287.84735,286.15936,287.5735,286.8724
667,286.90634,287.47028,285.20822,285.84448,,286.71603,,287.79297,286.1843,287.55417,286.96573
668,287.2352,287.40726,285.12216,286.25162,,286.68222,,287.37,286.16397,287.44867,287.02213
669,287.02933,287.4897,285.1009,286.32727,,286.525,,287.35834,286.14618,287.3512,286.91656
670,286.60925,287.5509,285.11578,286.17694,,286.5339,,287.52573,285.95963,287.4216,286.92108
671,286.69818,287.41266,285.10855,286.0467,,286.70825,,287.37585,286.02405,287.2828,287.01907
672,286.7458,287.43796,285.07715,286.10922,,286.86835,,287.34714,286.3088,287.24207,286.79837
673,286.85748,287.48962,285.03754,286.10083,,286.47864,,287.43594,286.09714,287.37024,286.8347
674,286.93576,287.4604,285.06567,286.09055,,286.3441,,287.55847,286.21008,287.56766,286.84238
675,286.96854,287.46207,285.09293,286.1358,,286.50015,,287.5236,286.1512,287.63095,286.95572
676,286.8992,287.49493,285.23285,286.15128,,286.59116,,287.49506,286.18567,287.6314,286.8831
677,286.9023,287.4664,285.1697,286.1394,,286.7968,,287.4998,286.13455,287.83096,287.01822
678,286.92136,287.4469,285.08182,286.0371,,286.83646,,287.59286,286.20364,287.7166,286.98944
679,286.94028,287.39984,285.2197,286.09647,,286.77872,,287.4077,286.09677,287.56265,286.87848
680,286.92624,287.46436,285.37787,286.15775,,286.4884,,287.32928,286.17603,287.3749,286.84863
681,286.8524,287.4454,285.25464,286.0641,,286.57025,,287.43515,286.11533,287.28763,286.75455
682,286.8863,287.46448,285.33667,286.09167,,286.49182,,287.5887,286.2128,287.41916,286.7062
683,286.85168,287.4871,285.30524,286.18506,,286.59528,,287.70746,286.235,287.74124,286.76575
684,286.78317,287.4252,285.36496,286.01562,,286.57343,,287.45306,286.10666,287.6976,286.93686
685,286.76346,287.5583,285.18735,286.06107,,286.60446,,287.33612,286.13083,287.3971,287.08145
686,286.8471,287.4964,285.26416,286.0668,,286.65967,,287.6435,286.07584,287.32065,286.90656
687,286.817,287.45938,285.22592,286.1206,,286.69135,,287.4526,286.1253,287.27628,286.7922
688,287.03525,287.54425,285.2808,286.18973,,286.8625,,287.36655,286.0548,287.2613,286.91638
689,287.11185,287.45624,285.14487,286.0518,,286.74286,,287.16666,286.22287,287.27335,287.0635
690,286.83743,287.46735,285.37698,286.0446,,286.5809,,287.22504,286.03247,287.29297,287.08685
691,286.6936,287.5999,285.2519,286.071,,286.62674,,287.3267,286.0867,287.34003,286.9641
692,286.7967,287.57764,285.3043,286.10754,,286.58612,,287.45813,286.00366,287.35675,287.1021
693,286.877,287.36887,285.3357,286.0924,,286.59232,,287.24008,285.9641,287.53528,286.97318
694,286.89487,287.45032,285.20425,286.00043,,286.51797,,287.55997,286.00943,287.7615,287.13385
695,287.0028,287.4954,285.15594,286.09778,,286.62366,,287.5328,286.25748,287.42612,287.06412
696,287.19025,287.4368,285.24106,286.14005,,286.5754,,287.59073,286.14532,287.20166,287.00684
697,287.06375,287.4589,285.1666,286.15283,,286.66394,,287.8974,286.2178,287.27097,287.02914
698,286.8805,287.49542,285.2733,286.2211,,286.75928,,287.69287,286.23358,287.4844,287.07437
699,286.84082,287.43777,284.96738,286.11108,,286.5844,,287.62164,286.23102,287.57407,287.11917
700,286.83298,287.5515,284.97302,286.1334,,286.53738,,287.71234,286.26462,287.46463,287.08374
701,286.90073,287.43567,285.02637,285.96356,,286.85764,,287.65558,286.1682,287.25635,286.88547
702,286.94907,287.464,285.10135,286.0202,,286.9013,,287.866,286.31363,287.31287,286.94684
703,286.84555,287.5786,285.0033,286.11188,,286.73383,,287.9719,286.29825,287.27954,286.88623
704,287.11713,287.43903,285.00507,286.15225,,286.6926,,287.73682,286.34467,287.4833,286.79028
705,287.18842,287.5159,285.07736,286.20914,,286.581,,287.7221,286.34552,287.64853,286.8033
706,286.92847,287.3858,285.2725,286.1536,,286.56137,,287.7754,286.1822,287.7771,286.77338
707,286.83154,287.50775,285.26938,286.03482,,286.6645,,288.11194,286.18976,287.66263,286.83878
708,286.96744,287.5208,285.36542,286.03876,,286.6191,,288.2865,286.37775,287.56558,286.8727
709,286.92596,287.4737,285.38663,286.0745,,286.62875,,288.01752,286.33102,287.71396,286.7155
710,286.90768,287.4939,285.37305,286.02377,,286.65884,,288.12302,286.28702,287.6753,286.80255
711,286.8939,287.4748,285.18295,286.07645,,287.00537,,288.03662,286.32065,287.3078,286.94452
712,286.8991,287.4656,285.36047,286.05447,,286.8787,,287.71637,286.2857,287.32376,287.0134
713,287.02097,287.51855,285.18933,285.9887,,286.73257,,287.39725,286.1831,287.50134,287.08154
714,287.09164,287.42853,285.12875,286.1584,,286.58713,,287.4849,286.13547,287.51212,286.76938
715,286.9465,287.53,285.34186,286.1419,,286.54575,,287.49426,286.3401,287.63617,286.8055
716,286.8493,287.50888,285.3874,286.14017,,286.59308,,287.41757,286.31012,287.66855,286.94922
717,286.93594,287.4612,285.10504,286.1337,,286.8141,,287.52603,286.26886,287.4501,286.8838
718,287.04456,287.51553,285.08722,285.8161,,286.98563,,287.50818,286.33765,287.27466,286.8002
719,287.16458,287.41852,285.23032,286.0749,,286.63843,,287.46664,286.29153,287.2413,286.81186
720,287.12527,287.36365,285.15112,286.21182,,286.5771,,287.4404,286.23682,287.35077,286.94855
721,287.13336,287.50323,285.4401,286.0157,,286.51868,,287.36096,286.23184,287.6382,287.03723
722,287.00085,287.47742,285.45392,286.0853,,286.71234,,287.42154,286.2433,287.77725,286.88095
723,286.7203,287.5721,285.12714,286.09418,,286.711,,287.3456,286.2563,287.62646,286.8621
724,286.928,287.53085,285.08224,286.06503,,286.54144,,287.62552,286.21442,287.39008,287.01367
725,286.9892,287.50894,285.1505,286.11285,,286.63358,,287.70538,286.2711,287.469,286.98965
726,286.89093,287.45242,285.20175,286.3358,,286.70822,,287.55487,286.1579,287.5502,286.91882
727,287.063,287.44522,285.24353,286.0637,,287.04895,,287.6926,286.0771,287.27582,287.0398
728,287.00363,287.4592,285.27383,285.98328,,287.04776,,287.70636,286.14185,287.10522,287.04065
729,286.73074,287.4191,285.37323,285.99927,,286.72055,,287.89767,286.1743,287.45074,286.9269
730,286.82983,287.34753,285.26877,286.08066,,286.34247,,287.56274,286.1703,287.66473,286.769
731,286.9137,287.44586,285.2946,286.14148,,286.37073,,287.44284,286.24857,287.3864,287.0364
732,287.03027,287.35425,285.17462,286.1041,,286.6254,,287.67825,286.46738,287.25812,287.00378
733,287.05804,287.39328,285.26938,286.1783,,286.78665,,287.56592,286.33813,287.35028,286.85925
734,286.9654,287.45566,285.1381,286.1285,,286.75018,,287.53497,286.22543,287.61188,286.7744
735,286.9178,287.3072,285.07156,286.083,,286.65347,,287.62436,286.10306,287.68365,286.77847
736,286.79517,287.42657,285.1999,286.04617,,286.66846,,287.76483,286.2816,287.72418,286.90735
737,286.6757,287.49603,285.1783,285.90033,,286.6196,,287.79938,286.2435,287.61926,287.09448
738,286.65594,287.37808,285.16095,286.2394,,286.70013,,287.76172,286.13342,287.16736,286.87213
739,286.86163,287.46906,285.24936,286.17993,,286.84042,,287.93924,286.23904,287.23047,286.85657
740,286.86386,287.53848,285.24622,286.12292,,286.68927,,287.84534,286.14188,287.30344,286.85385
741,286.68463,287.4029,285.2338,286.10065,,286.76917,,287.85883,286.11658,287.35062,286.9415
742,286.76294,287.42325,285.1698,286.15277,,286.91992,,287.7426,286.15317,287.3713,286.90408
743,286.81787,287.50662,285.32068,286.1261,,286.60376,,287.59683,285.98004,287.59677,286.9177
744,286.82413,287.37122,285.3409,286.0817,,286.54227,,287.49014,285.94772,287.69476,286.92096
745,286.85736,287.4772,285.27887,286.1022,,286.52432,,287.44403,286.05106,287.24857,286.95584
746,286.82785,287.3742,285.19446,286.30695,,286.59018,,287.68097,286.09634,287.01447,286.8446
747,287.01065,287.4265,285.27887,286.23083,,286.63364,,287.5237,286.11163,287.28806,286.77942
748,286.89932,287.53897,285.2338,286.10544,,286.82474,,287.5825,286.19214,287.5488,286.9237
749,286.99805,287.5086,285.25616,286.02612,,286.6778,,287.6508,286.09283,287.398,286.9553
750,286.94882,287.4687,285.13092,286.06305,,286.54315,,287.53387,286.14883,287.16464,287.05753
751,286.80066,287.44727,285.20386,286.15964,,286.6766,,287.34125,286.0037,287.1719,287.0136
752,286.9487,287.36765,285.2512,286.1553,,286.76056,,287.5761,286.16653,287.40295,287.2171
753,287.02356,287.4994,285.08218,286.1331,,286.74655,,287.4874,285.9225,287.6252,287.01517
754,286.98526,287.49796,285.2066,286.1082,,286.79648,,287.45673,286.08698,287.59836,286.82245
755,286.9789,287.5057,285.17975,286.13712,,287.00198,,287.64648,286.10687,287.55148,286.96326
756,286.99463,287.43448,285.19623,286.1029,,286.96567,,287.52704,285.8444,287.5293,286.91974
757,287.1059,287.41232,285.2448,285.98557,,286.56424,,287.53552,286.04828,287.67404,286.76547
758,287.0343,287.4668,285.291,286.15747,,286.56125,,287.481,286.06665,287.72574,286.78882
759,287.16095,287.42004,285.20062,286.05923,,286.6675,,287.5218,285.89658,287.6601,286.97287
760,287.20886,287.38687,285.07462,285.86404,,286.74954,,287.69925,285.98355,287.3768,287.0781
761,287.2171,287.41248,285.36844,286.05396,,286.87933,,287.58292,286.01266,287.2235,286.8968
762,286.9907,287.45758,285.47546,285.93936,,287.04108,,287.86826,285.8841,287.1927,286.8651
763,287.07755,287.50833,285.39926,286.25333,,286.87024,,287.74762,285.93155,287.27026,286.76355
764,286.92517,287.5224,285.28656,286.11063,,286.64218,,287.68997,286.10208,287.42133,286.78787
765,286.87177,287.47134,285.10696,286.23883,,286.72308,,287.62927,285.99222,287.3187,286.84964
766,286.9922,287.40384,285.03235,286.2251,,286.82916,,287.45657,285.94415,287.33783,286.83902
767,287.0695,287.45862,285.13214,286.1481,,286.79175,,287.2469,286.00882,287.26688,286.727
768,286.9393,287.5031,285.30505,286.07773,,286.864,,287.67044,285.86307,287.37592,286.73233
769,287.009,287.44162,285.3068,286.05142,,286.74493,,287.71838,285.91022,287.4335,286.97186
770,287.00613,287.58765,285.33942,286.20462,,286.774,,287.60867,285.91968,287.22467,286.80902
771,286.92163,287.4821,285.31653,286.04865,,286.9414,,287.49786,286.04477,287.276,286.76062
772,286.74878,287.42847,285.3944,285.89392,,286.93378,,287.30634,286.00854,287.532,286.97552
773,286.7989,287.36526,285.34393,286.03766,,286.68488,,287.31976,285.86093,287.79947,286.9338
774,286.80603,287.45337,285.25266,286.05698,,286.58774,,287.48788,285.8643,287.66083,287.07336
775,286.85977,287.5783,285.2535,286.18762,,286.65253,,287.65454,285.98276,287.63095,286.9346
776,286.78827,287.32202,285.12747,285.992,,286.68942,,287.4631,285.90405,287.36237,286.8462
777,286.86804,287.32703,285.16537,286.07733,,286.7443,,287.31552,286.13358,287.2927,286.93408
778,286.84058,287.39407,285.15237,286.13242,,286.7167,,287.40564,286.0184,287.57718,286.8378
779,286.92926,287.328,285.0816,286.0326,,286.79715,,287.60446,285.8641,287.74277,286.76987
780,286.98743,287.35278,285.2266,286.15207,,286.7156,,287.48175,285.9121,287.472,286.7624
781,287.11676,287.4087,285.19232,286.13516,,286.75632,,287.18976,285.92786,287.1158,286.78763
782,287.13312,287.51614,285.30426,286.1556,,286.891,,287.55695,285.78662,287.18698,286.7791
783,287.10522,287.42404,285.20123,286.1831,,286.7805,,287.51447,285.92453,287.35446,286.8962
784,287.13962,287.43707,285.0085,286.12164,,286.63153,,287.855,285.90964,287.38272,286.7998
785,287.21124,287.43985,285.10745,286.0457,,286.79703,,287.828,285.8963,287.4471,286.8629
786,287.12704,287.44507,285.18448,285.99902,,286.93887,,287.63718,286.24493,287.61154,286.82526
787,286.86057,287.46075,285.27316,285.9876,,286.84933,,287.6254,285.93933,287.56586,286.8029
788,286.97006,287.59763,285.12503,285.94647,,286.83688,,287.735,286.0777,287.4224,286.8369
789,287.0623,287.4808,285.13214,286.03638,,286.77264,,287.71695,286.01337,287.42465,286.9973
790,286.9514,287.4521,285.34134,286.09995,,286.42703,,287.77667,285.81973,287.2816,286.9328
791,286.78638,287.3481,285.2838,286.00674,,286.4306,,287.8741,286.02554,287.45392,286.87573
792,287.0207,287.44177,285.236,285.94003,,286.6102,,287.82614,286.18304,287.58633,286.94217
793,287.0731,287.50208,285.33466,286.0972,,286.63278,,287.75034,286.06577,287.40973,286.86755
794,286.99298,287.44537,285.2963,286.1731,,286.70142,,287.68338,286.02655,287.32428,286.8865
795,287.15955,287.51816,285.18246,286.11472,,286.6161,,287.50784,286.04935,287.41602,286.9357
796,287.04938,287.47687,285.29312,286.2565,,286.68527,,287.68127,286.03165,287.57568,286.85278
797,287.01062,287.50287,285.3285,286.21036,,286.5997,,287.71313,286.09363,287.55872,286.6286
798,287.04007,287.50122,285.22025,286.13312,,286.73636,,287.4903,286.23227,287.30222,286.749
799,287.18674,287.3457,285.09863,286.01215,,286.9192,,287.7958,286.07016,287.1905,286.9339
800,287.1036,287.4083,285.11713,286.0609,,287.03973,,287.77954,286.1649,287.3254,286.99484
801,286.8717,287.43454,285.1713,286.0712,,286.59525,,287.57004,286.18665,287.23712,286.96332
802,286.91376,287.3273,285.22278,286.17563,,286.4997,,287.37326,286.05527,287.44357,286.79498
803,286.97556,287.33084,285.20798,286.24762,,286.58322,,287.39685,286.05084,287.52347,286.86087
804,286.9144,287.46173,285.24234,286.18045,,286.72702,,287.5196,286.07788,287.3003,286.8537
805,286.86108,287.4867,285.1399,286.29572,,286.84174,,287.34296,285.96732,287.20792,286.81665
806,286.6652,287.4178,285.2421,286.11356,,286.6405,,287.4795,285.97372,287.09027,286.92892
807,286.80002,287.422,285.17386,286.12198,,286.8352,,287.40707,286.06216,287.31668,286.9259
808,286.8086,287.45734,285.0829,286.04535,,286.9874,,287.67953,286.1572,287.40125,286.841
809,286.8509,287.56305,285.189,286.0583,,286.67548,,287.4834,285.992,287.5384,286.6592
810,287.01636,287.50055,285.23404,286.22934,,286.6642,,287.38318,286.0196,287.37262,286.87146
811,287.03583,287.55286,285.05347,286.1338,,286.64676,,287.43042,286.14655,287.14572,286.822
812,286.94568,287.47577,285.06564,286.06744,,286.8066,,287.5131,286.25146,287.2002,286.88705
813,286.9581,287.42444,285.08572,286.0533,,286.81586,,287.61386,286.11972,287.30066,286.94928
814,287.02136,287.42264,285.0157,286.1833,,286.786,,287.6023,285.9278,287.50983,287.0316
815,287.01202,287.55453,285.12784,286.22705,,286.67776,,287.61835,285.98895,287.6017,286.9807
816,286.98438,287.54483,285.29984,286.1294,,286.85257,,287.7743,286.0993,287.4575,286.95325
817,286.94876,287.35596,285.3044,286.20654,,286.69983,,287.74997,286.23645,287.51318,286.93582
818,286.9835,287.47345,285.3123,285.9531,,286.38818,,287.59985,286.12152,287.66132,286.73233
819,286.88214,287.43393,285.13364,286.06363,,286.46448,,287.6275,286.10806,287.52466,286.7284
820,286.8793,287.3139,285.0358,285.989,,286.64038,,288.03644,286.01273,287.2511,286.77377
821,286.79028,287.45422,285.28323,286.08426,,286.76974,,288.0507,286.04938,287.23694,286.73196
822,286.85477,287.44254,285.21158,286.0636,,286.8476,,287.72043,286.00208,287.27682,286.76602
823,286.87988,287.40158,285.36703,286.07388,,286.67322,,287.53958,286.0298,287.18927,286.75784
824,286.79214,287.5197,285.10605,286.10324,,286.63065,,287.53986,286.2444,287.1992,286.67432
825,286.95206,287.4239,285.09714,286.1005,,286.6396,,287.60757,286.02454,287.40317,286.6854
826,287.01248,287.32846,285.27518,286.11212,,286.7617,,287.8674,286.04883,287.52393,286.87228
827,286.98508,287.40134,285.07654,286.119,,286.72824,,287.81168,286.18054,287.6157,286.87943
828,286.7585,287.47226,285.24228,286.11847,,286.61127,,287.53012,286.21313,287.801,286.85107
829,286.76553,287.33408,285.17963,286.006,,286.58273,,287.55038,286.21875,287.7829,286.8622
